category	parent	database	scope	aspect	source	uniprot	genesymbol	entity_type	consensus_score	transmitter	receiver	secreted	plasma_membrane_transmembrane	plasma_membrane_peripheral
receptor	receptor	OmniPath	generic	functional	composite	B2RN74	OR11H12	protein	4	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q13976	PRKG1	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P31641	SLC6A6	protein	1	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8NGC1	OR11G2	protein	4	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9NRK6	ABCB10	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q96KK3	KCNS1	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9BYW1	SLC2A11	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P25445	FAS	protein	20	FALSE	TRUE	TRUE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P00533	EGFR	protein	23	FALSE	TRUE	TRUE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O15455	TLR3	protein	7	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8N752	CSNK1A1L	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9Y3N9	OR2W1	protein	5	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8TD46	CD200R1	protein	7	FALSE	TRUE	TRUE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O14775	GNB5	protein	0	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q6IF36	OR8G2P	protein	4	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O15527	OGG1	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q15077	P2RY6	protein	7	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O15269	SPTLC1	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9Y6N8	CDH10	protein	6	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9NSA0	SLC22A11	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P48066	SLC6A11	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8NGQ4	OR10Q1	protein	5	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q05469	LIPE	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P49759	CLK1	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O95977	S1PR4	protein	9	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P14384	CPM	protein	1	FALSE	TRUE	FALSE	TRUE	TRUE
receptor	receptor	OmniPath	generic	functional	composite	Q99527	GPER1	protein	4	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O43193	MLNR	protein	15	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P62942	FKBP1A	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q13797	ITGA9	protein	15	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8N2Q7	NLGN1	protein	4	FALSE	TRUE	TRUE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q16538	GPR162	protein	7	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O00590	ACKR2	protein	18	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9H7M9	VSIR	protein	4	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9UJS0	SLC25A13	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q6ZS10	CLEC17A	protein	2	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8NH08	OR10AC1	protein	2	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9NYQ6	CELSR1	protein	13	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q6UVK1	CSPG4	protein	10	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P40145	ADCY8	protein	3	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q92793	CREBBP	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O14786	NRP1	protein	15	FALSE	TRUE	TRUE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O75907	DGAT1	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P30954	OR10J1	protein	5	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O15197	EPHB6	protein	16	FALSE	TRUE	TRUE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P17948	FLT1	protein	22	FALSE	TRUE	TRUE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q96R08	OR5B12	protein	4	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8IZF4	ADGRG5	protein	5	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9NYM4	GPR83	protein	8	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P26010	ITGB7	protein	15	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P53667	LIMK1	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	A0A0B4J235	TRAV13-2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q96KV6	BTN2A3P	protein	2	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9H7L2	KIR3DX1	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P41594	GRM5	protein	14	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8NGL5	NA	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8NEW0	SLC30A7	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9NZD1	GPRC5D	protein	7	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q08881	ITK	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O00451	GFRA2	protein	15	FALSE	TRUE	FALSE	FALSE	TRUE
receptor	receptor	OmniPath	generic	functional	composite	Q15759	MAPK11	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8TE57	ADAMTS16	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q3KNW5	SLC10A6	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9UBH6	XPR1	protein	3	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O60412	OR7C2	protein	4	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P42679	MATK	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q13214	SEMA3B	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O95800	GPR75	protein	17	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q96RB7	OR5M11	protein	4	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9UIW2	PLXNA1	protein	16	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q15413	RYR3	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8WXS8	ADAMTS14	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P20853	CYP2A7	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O15403	SLC16A6	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q96AC1	FERMT2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9BZJ7	GPR62	protein	5	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P59535	TAS2R40	protein	4	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P08912	CHRM5	protein	6	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8NGL2	OR5L1	protein	5	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q96DX8	RTP4	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q711G2	P2Y2-like	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q92820	GGH	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q4KWH8	PLCH1	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9GZK3	OR2B2	protein	5	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O94921	CDK14	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P13866	SLC5A1	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q13393	PLD1	protein	2	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8IY49	MMD2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P29373	CRABP2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9NS93	TM7SF3	protein	1	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P98187	CYP4F8	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P35414	APLNR	protein	17	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q92485	SMPDL3B	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	A0A0J9YWP8	TRBJ1-3	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q71U36	TUBA1A	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O75151	PHF2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9HBY8	SGK2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9UN76	SLC6A14	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8TDU6	GPBAR1	protein	6	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q12846	STX4	protein	3	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q14802	FXYD3	protein	1	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q01581	HMGCS1	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8N2S1	LTBP4	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8NGR4	OR5C1	protein	4	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P34913	EPHX2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P56381	ATP5F1E	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9UJW2	TINAG	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P21802	FGFR2	protein	19	FALSE	TRUE	TRUE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P51674	GPM6A	protein	0	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9H2G2	SLK	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P03986	TRGC2	protein	4	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O43174	CYP26A1	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	A0A075B7F1	IGHV3OR16-8	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P53634	CTSC	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q96FV3	TSPAN17	protein	2	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P0DPR3	TRDD1	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	A0A0J9YWX3	TRBJ1-6	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P09564	CD7	protein	2	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8NGQ7	NA	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8WZ84	OR8D1	protein	4	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P14780	MMP9	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9ULD6	INTU	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P01848	TRAC	protein	2	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P98155	VLDLR	protein	14	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8WTS6	SETD7	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q96Q80	DERL3	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P01762	IGHV3-11	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	B7Z3H9	NA	protein	0	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O60503	ADCY9	protein	4	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q6ZVW7	IL17REL	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q92772	CDKL2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8NH21	OR4F5	protein	4	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P48039	MTNR1A	protein	13	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8NH02	OR2T29	protein	4	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9Y345	SLC6A5	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P56524	HDAC4	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P21757	MSR1	protein	3	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P08910	ABHD2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8IZP7	HS6ST3	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P80365	HSD11B2	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8NH53	OR52N1	protein	4	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9UG56	PISD	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q5VYJ5	MALRD1	protein	1	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8N6U8	GPR161	protein	6	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8NGD7	NA	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9NYZ2	SLC25A37	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q99558	MAP3K14	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9H1Z9	TSPAN10	protein	2	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8N0Y5	OR8I2	protein	5	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P14555	PLA2G2A	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9BY41	HDAC8	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P78363	ABCA4	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9H3T2	SEMA6C	protein	1	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P21127	CDK11B	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9BXS9	SLC26A6	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q7RTX7	CATSPER4	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O76000	OR2B3	protein	4	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P0DPI4	TRBD1	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	A6NDH6	OR5H15	protein	4	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q86VZ1	P2RY8	protein	6	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O60733	PLA2G6	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	A0A0C4DH36	IGHV3-38	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9ULD4	BRPF3	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P26715	KLRC1	protein	16	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q95460	MR1	protein	2	FALSE	TRUE	TRUE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q7Z4N2	TRPM1	protein	2	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q7Z602	GPR141	protein	5	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q6ZQN7	SLCO4C1	protein	1	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P68366	TUBA4A	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O00398	P2RY10	protein	6	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q12791	KCNMA1	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P17066	HSPA6	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q96R09	OR5B2	protein	4	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8IYR6	TMEFF1	protein	1	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P01019	AGT	protein	0	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P59046	NLRP12	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P11047	LAMC1	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9NUT2	ABCB8	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P32926	DSG3	protein	2	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P34741	SDC2	protein	12	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P0CF74	IGLC6	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O15379	HDAC3	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9NR20	DYRK4	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8IUN9	CLEC10A	protein	4	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P41222	PTGDS	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P09871	C1S	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8NGE2	OR2AP1	protein	5	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P04440	HLA-DPB1	protein	2	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P40933	IL15	protein	1	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8N1Q1	CA13	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8TDT2	GPR152	protein	7	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O60341	KDM1A	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P08648	ITGA5	protein	16	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q9UHC6	CNTNAP2	protein	9	FALSE	TRUE	FALSE	TRUE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q14916	SLC17A1	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	O00602	FCN1	protein	2	FALSE	TRUE	TRUE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8NH42	OR4K13	protein	4	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q14693	LPIN1	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q8NH80	OR10D3	protein	4	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q13546	RIPK1	protein	3	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	Q15047	SETDB1	protein	1	FALSE	TRUE	FALSE	FALSE	FALSE
receptor	receptor	OmniPath	generic	functional	composite	P02724	GYPA	protein	1	FALSE	TRUE	FALSE	TRUE	FALSE
